corner,wn_store,wp_store,wn_access,temp,vdd,polarity,qcrit_fC
tt,3.2e-07,1.6e-07,1.2e-07,85,1.05,1,8.46875e-15
tt,3.2e-07,1.6e-07,1.2e-07,85,1.05,0,1.97187e-14
tt,3.2e-07,1.6e-07,1.2e-07,85,1.1,1,8.46875e-15
tt,3.2e-07,1.6e-07,1.2e-07,85,1.1,0,1.97187e-14
tt,3.2e-07,1.6e-07,1.2e-07,85,1.15,1,8.46875e-15
tt,3.2e-07,1.6e-07,1.2e-07,85,1.15,0,1.97187e-14
tt,3.2e-07,1.6e-07,1.2e-07,85,1.2,1,8.46875e-15
tt,3.2e-07,1.6e-07,1.2e-07,85,1.2,0,1.97187e-14
tt,3.2e-07,1.6e-07,1.2e-07,125,1,1,7.71875e-15
tt,3.2e-07,1.6e-07,1.2e-07,125,1,0,1.70937e-14
tt,3.2e-07,1.6e-07,1.2e-07,125,1.05,1,7.71875e-15
tt,3.2e-07,1.6e-07,1.2e-07,125,1.05,0,1.70937e-14
tt,3.2e-07,1.6e-07,1.2e-07,125,1.1,1,7.71875e-15
tt,3.2e-07,1.6e-07,1.2e-07,125,1.1,0,1.70937e-14
tt,3.2e-07,1.6e-07,1.2e-07,125,1.15,1,7.71875e-15
tt,3.2e-07,1.6e-07,1.2e-07,125,1.15,0,1.70937e-14
tt,3.2e-07,1.6e-07,1.2e-07,125,1.2,1,7.71875e-15
tt,3.2e-07,1.6e-07,1.2e-07,125,1.2,0,1.70937e-14
tt,3.2e-07,2e-07,1.2e-07,-40,1,1,1.39063e-14
tt,3.2e-07,2e-07,1.2e-07,-40,1,0,3.17188e-14
tt,3.2e-07,2e-07,1.2e-07,-40,1.05,1,1.39063e-14
tt,3.2e-07,2e-07,1.2e-07,-40,1.05,0,3.17188e-14
tt,3.2e-07,2e-07,1.2e-07,-40,1.1,1,1.39063e-14
tt,3.2e-07,2e-07,1.2e-07,-40,1.1,0,3.17188e-14
tt,3.2e-07,2e-07,1.2e-07,-40,1.15,1,1.39063e-14
tt,3.2e-07,2e-07,1.2e-07,-40,1.15,0,3.17188e-14
tt,3.2e-07,2e-07,1.2e-07,-40,1.2,1,1.39063e-14
tt,3.2e-07,2e-07,1.2e-07,-40,1.2,0,3.17188e-14
tt,3.2e-07,2e-07,1.2e-07,0,1,1,1.25937e-14
tt,3.2e-07,2e-07,1.2e-07,0,1,0,2.68437e-14
tt,3.2e-07,2e-07,1.2e-07,0,1.05,1,1.25937e-14
tt,3.2e-07,2e-07,1.2e-07,0,1.05,0,2.68437e-14
tt,3.2e-07,2e-07,1.2e-07,0,1.1,1,1.25937e-14
tt,3.2e-07,2e-07,1.2e-07,0,1.1,0,2.68437e-14
tt,3.2e-07,2e-07,1.2e-07,0,1.15,1,1.25937e-14
tt,3.2e-07,2e-07,1.2e-07,0,1.15,0,2.68437e-14
tt,3.2e-07,2e-07,1.2e-07,0,1.2,1,1.25937e-14
tt,3.2e-07,2e-07,1.2e-07,0,1.2,0,2.68437e-14
tt,3.2e-07,2e-07,1.2e-07,27,1,1,1.16563e-14
tt,3.2e-07,2e-07,1.2e-07,27,1,0,2.42187e-14
tt,3.2e-07,2e-07,1.2e-07,27,1.05,1,1.16563e-14
tt,3.2e-07,2e-07,1.2e-07,27,1.05,0,2.42187e-14
tt,3.2e-07,2e-07,1.2e-07,27,1.1,1,1.16563e-14
tt,3.2e-07,2e-07,1.2e-07,27,1.1,0,2.42187e-14
tt,3.2e-07,2e-07,1.2e-07,27,1.15,1,1.16563e-14
tt,3.2e-07,2e-07,1.2e-07,27,1.15,0,2.42187e-14
tt,3.2e-07,2e-07,1.2e-07,27,1.2,1,1.16563e-14
tt,3.2e-07,2e-07,1.2e-07,27,1.2,0,2.42187e-14
tt,3.2e-07,2e-07,1.2e-07,85,1,1,1.01563e-14
tt,3.2e-07,2e-07,1.2e-07,85,1,0,1.97187e-14
tt,3.2e-07,2e-07,1.2e-07,85,1.05,1,1.01563e-14
tt,3.2e-07,2e-07,1.2e-07,85,1.05,0,1.97187e-14
tt,3.2e-07,2e-07,1.2e-07,85,1.1,1,1.01563e-14
tt,3.2e-07,2e-07,1.2e-07,85,1.1,0,1.97187e-14
tt,3.2e-07,2e-07,1.2e-07,85,1.15,1,1.01563e-14
tt,3.2e-07,2e-07,1.2e-07,85,1.15,0,1.97187e-14
tt,3.2e-07,2e-07,1.2e-07,85,1.2,1,1.01563e-14
tt,3.2e-07,2e-07,1.2e-07,85,1.2,0,1.97187e-14
tt,3.2e-07,2e-07,1.2e-07,125,1,1,9.21875e-15
tt,3.2e-07,2e-07,1.2e-07,125,1,0,1.72813e-14
tt,3.2e-07,2e-07,1.2e-07,125,1.05,1,9.21875e-15
tt,3.2e-07,2e-07,1.2e-07,125,1.05,0,1.72813e-14
tt,3.2e-07,2e-07,1.2e-07,125,1.1,1,9.21875e-15
tt,3.2e-07,2e-07,1.2e-07,125,1.1,0,1.72813e-14
tt,3.2e-07,2e-07,1.2e-07,125,1.15,1,9.21875e-15
tt,3.2e-07,2e-07,1.2e-07,125,1.15,0,1.72813e-14
tt,3.2e-07,2e-07,1.2e-07,125,1.2,1,9.21875e-15
tt,3.2e-07,2e-07,1.2e-07,125,1.2,0,1.72813e-14
tt,3.2e-07,2.4e-07,1.2e-07,-40,1,1,1.63437e-14
tt,3.2e-07,2.4e-07,1.2e-07,-40,1,0,3.17188e-14
tt,3.2e-07,2.4e-07,1.2e-07,-40,1.05,1,1.63437e-14
tt,3.2e-07,2.4e-07,1.2e-07,-40,1.05,0,3.17188e-14
tt,3.2e-07,2.4e-07,1.2e-07,-40,1.1,1,1.63437e-14
tt,3.2e-07,2.4e-07,1.2e-07,-40,1.1,0,3.17188e-14
tt,3.2e-07,2.4e-07,1.2e-07,-40,1.15,1,1.63437e-14
tt,3.2e-07,2.4e-07,1.2e-07,-40,1.15,0,3.17188e-14
tt,3.2e-07,2.4e-07,1.2e-07,-40,1.2,1,1.63437e-14
tt,3.2e-07,2.4e-07,1.2e-07,-40,1.2,0,3.17188e-14
tt,3.2e-07,2.4e-07,1.2e-07,0,1,1,1.46563e-14
tt,3.2e-07,2.4e-07,1.2e-07,0,1,0,2.70313e-14
tt,3.2e-07,2.4e-07,1.2e-07,0,1.05,1,1.46563e-14
tt,3.2e-07,2.4e-07,1.2e-07,0,1.05,0,2.70313e-14
tt,3.2e-07,2.4e-07,1.2e-07,0,1.1,1,1.46563e-14
tt,3.2e-07,2.4e-07,1.2e-07,0,1.1,0,2.70313e-14
tt,3.2e-07,2.4e-07,1.2e-07,0,1.15,1,1.46563e-14
tt,3.2e-07,2.4e-07,1.2e-07,0,1.15,0,2.70313e-14
tt,3.2e-07,2.4e-07,1.2e-07,0,1.2,1,1.46563e-14
tt,3.2e-07,2.4e-07,1.2e-07,0,1.2,0,2.70313e-14
tt,3.2e-07,2.4e-07,1.2e-07,27,1,1,1.35312e-14
tt,3.2e-07,2.4e-07,1.2e-07,27,1,0,2.44063e-14
tt,3.2e-07,2.4e-07,1.2e-07,27,1.05,1,1.35312e-14
tt,3.2e-07,2.4e-07,1.2e-07,27,1.05,0,2.44063e-14
tt,3.2e-07,2.4e-07,1.2e-07,27,1.1,1,1.35312e-14
tt,3.2e-07,2.4e-07,1.2e-07,27,1.1,0,2.44063e-14
tt,3.2e-07,2.4e-07,1.2e-07,27,1.15,1,1.35312e-14
tt,3.2e-07,2.4e-07,1.2e-07,27,1.15,0,2.44063e-14
tt,3.2e-07,2.4e-07,1.2e-07,27,1.2,1,1.35312e-14
tt,3.2e-07,2.4e-07,1.2e-07,27,1.2,0,2.44063e-14
tt,3.2e-07,2.4e-07,1.2e-07,85,1,1,1.16563e-14
tt,3.2e-07,2.4e-07,1.2e-07,85,1,0,1.99063e-14
tt,3.2e-07,2.4e-07,1.2e-07,85,1.05,1,1.16563e-14
tt,3.2e-07,2.4e-07,1.2e-07,85,1.05,0,1.99063e-14
tt,3.2e-07,2.4e-07,1.2e-07,85,1.1,1,1.16563e-14
tt,3.2e-07,2.4e-07,1.2e-07,85,1.1,0,1.99063e-14
tt,3.2e-07,2.4e-07,1.2e-07,85,1.15,1,1.16563e-14
tt,3.2e-07,2.4e-07,1.2e-07,85,1.15,0,1.99063e-14
tt,3.2e-07,2.4e-07,1.2e-07,85,1.2,1,1.16563e-14
tt,3.2e-07,2.4e-07,1.2e-07,85,1.2,0,1.99063e-14
tt,3.2e-07,2.4e-07,1.2e-07,125,1,1,1.05312e-14
tt,3.2e-07,2.4e-07,1.2e-07,125,1,0,1.74688e-14
tt,3.2e-07,2.4e-07,1.2e-07,125,1.05,1,1.05312e-14
tt,3.2e-07,2.4e-07,1.2e-07,125,1.05,0,1.74688e-14
tt,3.2e-07,2.4e-07,1.2e-07,125,1.1,1,1.05312e-14
tt,3.2e-07,2.4e-07,1.2e-07,125,1.1,0,1.74688e-14
tt,3.2e-07,2.4e-07,1.2e-07,125,1.15,1,1.05312e-14
tt,3.2e-07,2.4e-07,1.2e-07,125,1.15,0,1.74688e-14
tt,3.2e-07,2.4e-07,1.2e-07,125,1.2,1,1.05312e-14
tt,3.2e-07,2.4e-07,1.2e-07,125,1.2,0,1.74688e-14
tt,3.2e-07,2.8e-07,1.2e-07,-40,1,1,1.87813e-14
tt,3.2e-07,2.8e-07,1.2e-07,-40,1,0,3.19063e-14
tt,3.2e-07,2.8e-07,1.2e-07,-40,1.05,1,1.87813e-14
tt,3.2e-07,2.8e-07,1.2e-07,-40,1.05,0,3.19063e-14
tt,3.2e-07,2.8e-07,1.2e-07,-40,1.1,1,1.87813e-14
tt,3.2e-07,2.8e-07,1.2e-07,-40,1.1,0,3.19063e-14
tt,3.2e-07,2.8e-07,1.2e-07,-40,1.15,1,1.87813e-14
tt,3.2e-07,2.8e-07,1.2e-07,-40,1.15,0,3.19063e-14
tt,3.2e-07,2.8e-07,1.2e-07,-40,1.2,1,1.87813e-14
tt,3.2e-07,2.8e-07,1.2e-07,-40,1.2,0,3.19063e-14
tt,3.2e-07,2.8e-07,1.2e-07,0,1,1,1.67187e-14
tt,3.2e-07,2.8e-07,1.2e-07,0,1,0,2.72188e-14
tt,3.2e-07,2.8e-07,1.2e-07,0,1.05,1,1.67187e-14
tt,3.2e-07,2.8e-07,1.2e-07,0,1.05,0,2.72188e-14
tt,3.2e-07,2.8e-07,1.2e-07,0,1.1,1,1.67187e-14
tt,3.2e-07,2.8e-07,1.2e-07,0,1.1,0,2.72188e-14
tt,3.2e-07,2.8e-07,1.2e-07,0,1.15,1,1.67187e-14
tt,3.2e-07,2.8e-07,1.2e-07,0,1.15,0,2.72188e-14
tt,3.2e-07,2.8e-07,1.2e-07,0,1.2,1,1.67187e-14
tt,3.2e-07,2.8e-07,1.2e-07,0,1.2,0,2.72188e-14
tt,3.2e-07,2.8e-07,1.2e-07,27,1,1,1.54063e-14
tt,3.2e-07,2.8e-07,1.2e-07,27,1,0,2.45937e-14
tt,3.2e-07,2.8e-07,1.2e-07,27,1.05,1,1.54063e-14
tt,3.2e-07,2.8e-07,1.2e-07,27,1.05,0,2.45937e-14
tt,3.2e-07,2.8e-07,1.2e-07,27,1.1,1,1.54063e-14
tt,3.2e-07,2.8e-07,1.2e-07,27,1.1,0,2.45937e-14
tt,3.2e-07,2.8e-07,1.2e-07,27,1.15,1,1.54063e-14
tt,3.2e-07,2.8e-07,1.2e-07,27,1.15,0,2.45937e-14
tt,3.2e-07,2.8e-07,1.2e-07,27,1.2,1,1.54063e-14
tt,3.2e-07,2.8e-07,1.2e-07,27,1.2,0,2.45937e-14
tt,3.2e-07,2.8e-07,1.2e-07,85,1,1,1.33437e-14
tt,3.2e-07,2.8e-07,1.2e-07,85,1,0,2.00937e-14
tt,3.2e-07,2.8e-07,1.2e-07,85,1.05,1,1.33437e-14
tt,3.2e-07,2.8e-07,1.2e-07,85,1.05,0,2.00937e-14
tt,3.2e-07,2.8e-07,1.2e-07,85,1.1,1,1.33437e-14
tt,3.2e-07,2.8e-07,1.2e-07,85,1.1,0,2.00937e-14
tt,3.2e-07,2.8e-07,1.2e-07,85,1.15,1,1.33437e-14
tt,3.2e-07,2.8e-07,1.2e-07,85,1.15,0,2.00937e-14
tt,3.2e-07,2.8e-07,1.2e-07,85,1.2,1,1.33437e-14
tt,3.2e-07,2.8e-07,1.2e-07,85,1.2,0,2.00937e-14
tt,3.2e-07,2.8e-07,1.2e-07,125,1,1,1.20312e-14
tt,3.2e-07,2.8e-07,1.2e-07,125,1,0,1.74688e-14
tt,3.2e-07,2.8e-07,1.2e-07,125,1.05,1,1.20312e-14
tt,3.2e-07,2.8e-07,1.2e-07,125,1.05,0,1.74688e-14
tt,3.2e-07,2.8e-07,1.2e-07,125,1.1,1,1.20312e-14
tt,3.2e-07,2.8e-07,1.2e-07,125,1.1,0,1.74688e-14
tt,3.2e-07,2.8e-07,1.2e-07,125,1.15,1,1.20312e-14
tt,3.2e-07,2.8e-07,1.2e-07,125,1.15,0,1.74688e-14
tt,3.2e-07,2.8e-07,1.2e-07,125,1.2,1,1.20312e-14
tt,3.2e-07,2.8e-07,1.2e-07,125,1.2,0,1.74688e-14
tt,3.2e-07,3.2e-07,1.2e-07,-40,1,1,2.10312e-14
tt,3.2e-07,3.2e-07,1.2e-07,-40,1,0,3.20937e-14
tt,3.2e-07,3.2e-07,1.2e-07,-40,1.05,1,2.10312e-14
tt,3.2e-07,3.2e-07,1.2e-07,-40,1.05,0,3.20937e-14
tt,3.2e-07,3.2e-07,1.2e-07,-40,1.1,1,2.10312e-14
tt,3.2e-07,3.2e-07,1.2e-07,-40,1.1,0,3.20937e-14
tt,3.2e-07,3.2e-07,1.2e-07,-40,1.15,1,2.10312e-14
tt,3.2e-07,3.2e-07,1.2e-07,-40,1.15,0,3.20937e-14
tt,3.2e-07,3.2e-07,1.2e-07,-40,1.2,1,2.10312e-14
tt,3.2e-07,3.2e-07,1.2e-07,-40,1.2,0,3.20937e-14
tt,3.2e-07,3.2e-07,1.2e-07,0,1,1,1.87813e-14
tt,3.2e-07,3.2e-07,1.2e-07,0,1,0,2.72188e-14
tt,3.2e-07,3.2e-07,1.2e-07,0,1.05,1,1.87813e-14
tt,3.2e-07,3.2e-07,1.2e-07,0,1.05,0,2.72188e-14
tt,3.2e-07,3.2e-07,1.2e-07,0,1.1,1,1.87813e-14
tt,3.2e-07,3.2e-07,1.2e-07,0,1.1,0,2.72188e-14
tt,3.2e-07,3.2e-07,1.2e-07,0,1.15,1,1.87813e-14
tt,3.2e-07,3.2e-07,1.2e-07,0,1.15,0,2.72188e-14
tt,3.2e-07,3.2e-07,1.2e-07,0,1.2,1,1.87813e-14
tt,3.2e-07,3.2e-07,1.2e-07,0,1.2,0,2.72188e-14
tt,3.2e-07,3.2e-07,1.2e-07,27,1,1,1.74688e-14
tt,3.2e-07,3.2e-07,1.2e-07,27,1,0,2.45937e-14
tt,3.2e-07,3.2e-07,1.2e-07,27,1.05,1,1.74688e-14
tt,3.2e-07,3.2e-07,1.2e-07,27,1.05,0,2.45937e-14
tt,3.2e-07,3.2e-07,1.2e-07,27,1.1,1,1.74688e-14
tt,3.2e-07,3.2e-07,1.2e-07,27,1.1,0,2.45937e-14
tt,3.2e-07,3.2e-07,1.2e-07,27,1.15,1,1.74688e-14
tt,3.2e-07,3.2e-07,1.2e-07,27,1.15,0,2.45937e-14
tt,3.2e-07,3.2e-07,1.2e-07,27,1.2,1,1.74688e-14
tt,3.2e-07,3.2e-07,1.2e-07,27,1.2,0,2.45937e-14
tt,3.2e-07,3.2e-07,1.2e-07,85,1,1,1.50312e-14
tt,3.2e-07,3.2e-07,1.2e-07,85,1,0,2.00937e-14
tt,3.2e-07,3.2e-07,1.2e-07,85,1.05,1,1.50312e-14
tt,3.2e-07,3.2e-07,1.2e-07,85,1.05,0,2.00937e-14
tt,3.2e-07,3.2e-07,1.2e-07,85,1.1,1,1.50312e-14
tt,3.2e-07,3.2e-07,1.2e-07,85,1.1,0,2.00937e-14
tt,3.2e-07,3.2e-07,1.2e-07,85,1.15,1,1.50312e-14
tt,3.2e-07,3.2e-07,1.2e-07,85,1.15,0,2.00937e-14
tt,3.2e-07,3.2e-07,1.2e-07,85,1.2,1,1.50312e-14
tt,3.2e-07,3.2e-07,1.2e-07,85,1.2,0,2.00937e-14
tt,3.2e-07,3.2e-07,1.2e-07,125,1,1,1.35312e-14
tt,3.2e-07,3.2e-07,1.2e-07,125,1,0,1.76563e-14
tt,3.2e-07,3.2e-07,1.2e-07,125,1.05,1,1.35312e-14
tt,3.2e-07,3.2e-07,1.2e-07,125,1.05,0,1.76563e-14
tt,3.2e-07,3.2e-07,1.2e-07,125,1.1,1,1.35312e-14
tt,3.2e-07,3.2e-07,1.2e-07,125,1.1,0,1.76563e-14
tt,3.2e-07,3.2e-07,1.2e-07,125,1.15,1,1.35312e-14
tt,3.2e-07,3.2e-07,1.2e-07,125,1.15,0,1.76563e-14
tt,3.2e-07,3.2e-07,1.2e-07,125,1.2,1,1.35312e-14
tt,3.2e-07,3.2e-07,1.2e-07,125,1.2,0,1.76563e-14
ff,1.2e-07,1.2e-07,1.2e-07,-40,1,1,1.01563e-14
ff,1.2e-07,1.2e-07,1.2e-07,-40,1,0,1.52187e-14
ff,1.2e-07,1.2e-07,1.2e-07,-40,1.05,1,1.01563e-14
ff,1.2e-07,1.2e-07,1.2e-07,-40,1.05,0,1.52187e-14
ff,1.2e-07,1.2e-07,1.2e-07,-40,1.1,1,1.01563e-14
ff,1.2e-07,1.2e-07,1.2e-07,-40,1.1,0,1.52187e-14
ff,1.2e-07,1.2e-07,1.2e-07,-40,1.15,1,1.01563e-14
ff,1.2e-07,1.2e-07,1.2e-07,-40,1.15,0,1.52187e-14
ff,1.2e-07,1.2e-07,1.2e-07,-40,1.2,1,1.01563e-14
ff,1.2e-07,1.2e-07,1.2e-07,-40,1.2,0,1.52187e-14
ff,1.2e-07,1.2e-07,1.2e-07,0,1,1,9.21875e-15
ff,1.2e-07,1.2e-07,1.2e-07,0,1,0,1.29688e-14
ff,1.2e-07,1.2e-07,1.2e-07,0,1.05,1,9.21875e-15
ff,1.2e-07,1.2e-07,1.2e-07,0,1.05,0,1.29688e-14
ff,1.2e-07,1.2e-07,1.2e-07,0,1.1,1,9.21875e-15
ff,1.2e-07,1.2e-07,1.2e-07,0,1.1,0,1.29688e-14
ff,1.2e-07,1.2e-07,1.2e-07,0,1.15,1,9.21875e-15
ff,1.2e-07,1.2e-07,1.2e-07,0,1.15,0,1.29688e-14
ff,1.2e-07,1.2e-07,1.2e-07,0,1.2,1,9.21875e-15
ff,1.2e-07,1.2e-07,1.2e-07,0,1.2,0,1.29688e-14
ff,1.2e-07,1.2e-07,1.2e-07,27,1,1,8.46875e-15
ff,1.2e-07,1.2e-07,1.2e-07,27,1,0,1.16563e-14
ff,1.2e-07,1.2e-07,1.2e-07,27,1.05,1,8.46875e-15
ff,1.2e-07,1.2e-07,1.2e-07,27,1.05,0,1.16563e-14
ff,1.2e-07,1.2e-07,1.2e-07,27,1.1,1,8.46875e-15
ff,1.2e-07,1.2e-07,1.2e-07,27,1.1,0,1.16563e-14
ff,1.2e-07,1.2e-07,1.2e-07,27,1.15,1,8.46875e-15
ff,1.2e-07,1.2e-07,1.2e-07,27,1.15,0,1.16563e-14
ff,1.2e-07,1.2e-07,1.2e-07,27,1.2,1,8.46875e-15
ff,1.2e-07,1.2e-07,1.2e-07,27,1.2,0,1.16563e-14
ff,1.2e-07,1.2e-07,1.2e-07,85,1,1,7.34375e-15
ff,1.2e-07,1.2e-07,1.2e-07,85,1,0,9.59375e-15
ff,1.2e-07,1.2e-07,1.2e-07,85,1.05,1,7.34375e-15
ff,1.2e-07,1.2e-07,1.2e-07,85,1.05,0,9.59375e-15
ff,1.2e-07,1.2e-07,1.2e-07,85,1.1,1,7.34375e-15
ff,1.2e-07,1.2e-07,1.2e-07,85,1.1,0,9.59375e-15
ff,1.2e-07,1.2e-07,1.2e-07,85,1.15,1,7.34375e-15
ff,1.2e-07,1.2e-07,1.2e-07,85,1.15,0,9.59375e-15
ff,1.2e-07,1.2e-07,1.2e-07,85,1.2,1,7.34375e-15
ff,1.2e-07,1.2e-07,1.2e-07,85,1.2,0,9.59375e-15
ff,1.2e-07,1.2e-07,1.2e-07,125,1,1,6.59375e-15
ff,1.2e-07,1.2e-07,1.2e-07,125,1,0,8.28125e-15
ff,1.2e-07,1.2e-07,1.2e-07,125,1.05,1,6.59375e-15
ff,1.2e-07,1.2e-07,1.2e-07,125,1.05,0,8.28125e-15
ff,1.2e-07,1.2e-07,1.2e-07,125,1.1,1,6.59375e-15
ff,1.2e-07,1.2e-07,1.2e-07,125,1.1,0,8.28125e-15
ff,1.2e-07,1.2e-07,1.2e-07,125,1.15,1,6.59375e-15
ff,1.2e-07,1.2e-07,1.2e-07,125,1.15,0,8.28125e-15
ff,1.2e-07,1.2e-07,1.2e-07,125,1.2,1,6.59375e-15
ff,1.2e-07,1.2e-07,1.2e-07,125,1.2,0,8.28125e-15
ff,1.2e-07,1.6e-07,1.2e-07,-40,1,1,1.25937e-14
ff,1.2e-07,1.6e-07,1.2e-07,-40,1,0,1.54063e-14
ff,1.2e-07,1.6e-07,1.2e-07,-40,1.05,1,1.25937e-14
ff,1.2e-07,1.6e-07,1.2e-07,-40,1.05,0,1.54063e-14
ff,1.2e-07,1.6e-07,1.2e-07,-40,1.1,1,1.25937e-14
ff,1.2e-07,1.6e-07,1.2e-07,-40,1.1,0,1.54063e-14
ff,1.2e-07,1.6e-07,1.2e-07,-40,1.15,1,1.25937e-14
ff,1.2e-07,1.6e-07,1.2e-07,-40,1.15,0,1.54063e-14
ff,1.2e-07,1.6e-07,1.2e-07,-40,1.2,1,1.25937e-14
ff,1.2e-07,1.6e-07,1.2e-07,-40,1.2,0,1.54063e-14
ff,1.2e-07,1.6e-07,1.2e-07,0,1,1,1.12812e-14
ff,1.2e-07,1.6e-07,1.2e-07,0,1,0,1.31563e-14
ff,1.2e-07,1.6e-07,1.2e-07,0,1.05,1,1.12812e-14
ff,1.2e-07,1.6e-07,1.2e-07,0,1.05,0,1.31563e-14
ff,1.2e-07,1.6e-07,1.2e-07,0,1.1,1,1.12812e-14
ff,1.2e-07,1.6e-07,1.2e-07,0,1.1,0,1.31563e-14
ff,1.2e-07,1.6e-07,1.2e-07,0,1.15,1,1.12812e-14
ff,1.2e-07,1.6e-07,1.2e-07,0,1.15,0,1.31563e-14
ff,1.2e-07,1.6e-07,1.2e-07,0,1.2,1,1.12812e-14
ff,1.2e-07,1.6e-07,1.2e-07,0,1.2,0,1.31563e-14
ff,1.2e-07,1.6e-07,1.2e-07,27,1,1,1.05312e-14
ff,1.2e-07,1.6e-07,1.2e-07,27,1,0,1.18438e-14
ff,1.2e-07,1.6e-07,1.2e-07,27,1.05,1,1.05312e-14
ff,1.2e-07,1.6e-07,1.2e-07,27,1.05,0,1.18438e-14
ff,1.2e-07,1.6e-07,1.2e-07,27,1.1,1,1.05312e-14
ff,1.2e-07,1.6e-07,1.2e-07,27,1.1,0,1.18438e-14
ff,1.2e-07,1.6e-07,1.2e-07,27,1.15,1,1.05312e-14
ff,1.2e-07,1.6e-07,1.2e-07,27,1.15,0,1.18438e-14
ff,1.2e-07,1.6e-07,1.2e-07,27,1.2,1,1.05312e-14
ff,1.2e-07,1.6e-07,1.2e-07,27,1.2,0,1.18438e-14
ff,1.2e-07,1.6e-07,1.2e-07,85,1,1,8.84375e-15
ff,1.2e-07,1.6e-07,1.2e-07,85,1,0,9.59375e-15
ff,1.2e-07,1.6e-07,1.2e-07,85,1.05,1,8.84375e-15
ff,1.2e-07,1.6e-07,1.2e-07,85,1.05,0,9.59375e-15
ff,1.2e-07,1.6e-07,1.2e-07,85,1.1,1,8.84375e-15
ff,1.2e-07,1.6e-07,1.2e-07,85,1.1,0,9.59375e-15
ff,1.2e-07,1.6e-07,1.2e-07,85,1.15,1,8.84375e-15
ff,1.2e-07,1.6e-07,1.2e-07,85,1.15,0,9.59375e-15
ff,1.2e-07,1.6e-07,1.2e-07,85,1.2,1,8.84375e-15
ff,1.2e-07,1.6e-07,1.2e-07,85,1.2,0,9.59375e-15
ff,1.2e-07,1.6e-07,1.2e-07,125,1,1,7.90625e-15
ff,1.2e-07,1.6e-07,1.2e-07,125,1,0,8.46875e-15
ff,1.2e-07,1.6e-07,1.2e-07,125,1.05,1,7.90625e-15
ff,1.2e-07,1.6e-07,1.2e-07,125,1.05,0,8.46875e-15
ff,1.2e-07,1.6e-07,1.2e-07,125,1.1,1,7.90625e-15
ff,1.2e-07,1.6e-07,1.2e-07,125,1.1,0,8.46875e-15
ff,1.2e-07,1.6e-07,1.2e-07,125,1.15,1,7.90625e-15
ff,1.2e-07,1.6e-07,1.2e-07,125,1.15,0,8.46875e-15
ff,1.2e-07,1.6e-07,1.2e-07,125,1.2,1,7.90625e-15
ff,1.2e-07,1.6e-07,1.2e-07,125,1.2,0,8.46875e-15
ff,1.2e-07,2e-07,1.2e-07,-40,1,1,1.52187e-14
ff,1.2e-07,2e-07,1.2e-07,-40,1,0,1.55937e-14
ff,1.2e-07,2e-07,1.2e-07,-40,1.05,1,1.52187e-14
ff,1.2e-07,2e-07,1.2e-07,-40,1.05,0,1.55937e-14
ff,1.2e-07,2e-07,1.2e-07,-40,1.1,1,1.52187e-14
ff,1.2e-07,2e-07,1.2e-07,-40,1.1,0,1.55937e-14
ff,1.2e-07,2e-07,1.2e-07,-40,1.15,1,1.52187e-14
ff,1.2e-07,2e-07,1.2e-07,-40,1.15,0,1.55937e-14
ff,1.2e-07,2e-07,1.2e-07,-40,1.2,1,1.52187e-14
ff,1.2e-07,2e-07,1.2e-07,-40,1.2,0,1.55937e-14
ff,1.2e-07,2e-07,1.2e-07,0,1,1,1.35312e-14
ff,1.2e-07,2e-07,1.2e-07,0,1,0,1.33437e-14
ff,1.2e-07,2e-07,1.2e-07,0,1.05,1,1.35312e-14
ff,1.2e-07,2e-07,1.2e-07,0,1.05,0,1.33437e-14
ff,1.2e-07,2e-07,1.2e-07,0,1.1,1,1.35312e-14
ff,1.2e-07,2e-07,1.2e-07,0,1.1,0,1.33437e-14
ff,1.2e-07,2e-07,1.2e-07,0,1.15,1,1.35312e-14
ff,1.2e-07,2e-07,1.2e-07,0,1.15,0,1.33437e-14
ff,1.2e-07,2e-07,1.2e-07,0,1.2,1,1.35312e-14
ff,1.2e-07,2e-07,1.2e-07,0,1.2,0,1.33437e-14
ff,1.2e-07,2e-07,1.2e-07,27,1,1,1.24063e-14
ff,1.2e-07,2e-07,1.2e-07,27,1,0,1.20312e-14
ff,1.2e-07,2e-07,1.2e-07,27,1.05,1,1.24063e-14
ff,1.2e-07,2e-07,1.2e-07,27,1.05,0,1.20312e-14
ff,1.2e-07,2e-07,1.2e-07,27,1.1,1,1.24063e-14
ff,1.2e-07,2e-07,1.2e-07,27,1.1,0,1.20312e-14
ff,1.2e-07,2e-07,1.2e-07,27,1.15,1,1.24063e-14
ff,1.2e-07,2e-07,1.2e-07,27,1.15,0,1.20312e-14
ff,1.2e-07,2e-07,1.2e-07,27,1.2,1,1.24063e-14
ff,1.2e-07,2e-07,1.2e-07,27,1.2,0,1.20312e-14
ff,1.2e-07,2e-07,1.2e-07,85,1,1,1.05312e-14
ff,1.2e-07,2e-07,1.2e-07,85,1,0,9.78125e-15
ff,1.2e-07,2e-07,1.2e-07,85,1.05,1,1.05312e-14
ff,1.2e-07,2e-07,1.2e-07,85,1.05,0,9.78125e-15
ff,1.2e-07,2e-07,1.2e-07,85,1.1,1,1.05312e-14
ff,1.2e-07,2e-07,1.2e-07,85,1.1,0,9.78125e-15
ff,1.2e-07,2e-07,1.2e-07,85,1.15,1,1.05312e-14
