SNM1 X,SNM1 Y
1.099999923679974,3.908044997537022e-07
1.099999923623896,3.868593300019649e-07
1.099999923567542,3.829687269596229e-07
1.099999923510911,3.791318390002887e-07
1.099999923454002,3.753478290970539e-07
1.099999923396813,3.716158747714357e-07
1.099999923339343,3.679351676466653e-07
1.099999923281591,3.643049131933709e-07
1.099999923223556,3.607243305741072e-07
1.099999923165235,3.571926522313294e-07
1.099999923106628,3.537091237052425e-07
1.099999923047733,3.502730033850557e-07
1.09999992298855,3.468835622802835e-07
1.099999922929075,3.435400836729775e-07
1.099999922869309,3.402418630552558e-07
1.09999992280925,3.369882077660882e-07
1.099999922748896,3.337784367691418e-07
1.099999922688246,3.306118805431932e-07
1.099999922627298,3.274878807504189e-07
1.099999922566052,3.244057900546464e-07
1.099999922504505,3.213649719883536e-07
1.099999922442656,3.183648006252008e-07
1.099999922380504,3.154046605161539e-07
1.099999922318047,3.124839463994477e-07
1.099999922255285,3.096020630106304e-07
1.099999922192214,3.067584250129162e-07
1.099999922128835,3.039524566806189e-07
1.099999922065145,3.011835917786888e-07
1.099999922001142,2.984512734053549e-07
1.099999921936827,2.957549538030591e-07
1.099999921872196,2.930940941917926e-07
1.099999921807249,2.904681645843592e-07
1.099999921741984,2.878766436965488e-07
1.099999921676398,2.853190187466475e-07
1.099999921610493,2.827947852413387e-07
1.099999921544264,2.803034469665702e-07
1.099999921477711,2.778445157015712e-07
1.099999921410832,2.754175111666078e-07
1.099999921343626,2.730219608716859e-07
1.099999921276092,2.706573998909736e-07
1.099999921208227,2.683233708828803e-07
1.09999992114003,2.660194238329573e-07
1.099999921071499,2.637451159038002e-07
1.099999921002634,2.615000114842288e-07
1.099999920933431,2.592836818572914e-07
1.099999920863891,2.570957052283916e-07
1.099999920794011,2.549356664868476e-07
1.099999920723789,2.528031571861785e-07
1.099999920653224,2.50697775385856e-07
1.099999920582314,2.486191255558487e-07
1.099999920511058,2.465668184117261e-07
1.099999920439455,2.445404708944051e-07
1.099999920367501,2.425397060297861e-07
1.099999920295197,2.405641527299596e-07
1.09999992022254,2.386134458717263e-07
1.099999920149528,2.366872260398128e-07
1.099999920076161,2.347851395241445e-07
1.099999920002435,2.329068381697348e-07
1.09999991992835,2.310519792765983e-07
1.099999919853905,2.292202255544461e-07
1.099999919779096,2.274112450287481e-07
1.099999919703923,2.256247109040337e-07
1.099999919628384,2.238603015187205e-07
1.099999919552477,2.221177001892903e-07
1.099999919476201,2.203965952417748e-07
1.099999919399554,2.186966798330037e-07
1.099999919322534,2.170176519350583e-07
1.09999991924514,2.153592142054997e-07
1.099999919167369,2.137210738928258e-07
1.099999919089221,2.121029428549625e-07
1.099999919010692,2.105045373356368e-07
1.099999918931783,2.089255780970974e-07
1.09999991885249,2.073657901381382e-07
1.099999918772813,2.058249027133792e-07
1.099999918692749,2.04302649298679e-07
1.099999918612297,2.027987674622973e-07
1.099999918531456,2.013129988203126e-07
1.099999918450222,1.998450889756563e-07
1.099999918368595,1.983947874731138e-07
1.099999918286572,1.969618476219844e-07
1.099999918204153,1.955460266368785e-07
1.099999918121335,1.941470853534732e-07
1.099999918038117,1.927647883244798e-07
1.099999917954496,1.913989037187161e-07
1.099999917870471,1.900492032321926e-07
1.099999917786041,1.887154620300957e-07
1.099999917701203,1.873974587623628e-07
1.099999917615955,1.860949754057272e-07
1.099999917530297,1.848077972744087e-07
1.099999917444225,1.835357130069098e-07
1.099999917357739,1.822785143250002e-07
1.099999917270837,1.810359962619414e-07
1.099999917183516,1.798079568688608e-07
1.099999917095775,1.785941973052124e-07
1.099999917007612,1.773945217222914e-07
1.099999916919025,1.762087372218171e-07
1.099999916830013,1.750366538624408e-07
1.099999916740573,1.738780845967446e-07
1.099999916650704,1.727328450379959e-07
1.099999916560404,1.716007538232357e-07
1.099999916469671,1.704816321453187e-07
1.099999916378504,1.693753039449478e-07
1.0999999162869,1.682815958459617e-07
1.099999916194857,1.672003370479807e-07
1.099999916102375,1.661313592311403e-07
1.09999991600945,1.650744967419627e-07
1.099999915916082,1.640295863243716e-07
1.099999915822267,1.629964672505752e-07
1.099999915728005,1.619749810899119e-07
1.099999915633294,1.609649717908875e-07
1.099999915538131,1.59966285727151e-07
1.099999915442514,1.58978771497842e-07
1.099999915346443,1.580022799605535e-07
1.099999915249914,1.570366641701169e-07
1.099999915152927,1.560817794609203e-07
1.099999915055478,1.551374832304262e-07
1.099999914957568,1.542036349889659e-07
1.099999914859192,1.5328009637658e-07
1.09999991476035,1.523667310636972e-07
1.09999991466104,1.514634047997697e-07
1.099999914561259,1.505699852283317e-07
1.099999914461006,1.496863419713608e-07
1.099999914360278,1.488123466567658e-07
1.099999914259075,1.479478726284388e-07
1.099999914157394,1.470927953086413e-07
1.099999914055232,1.462469918323159e-07
1.099999913952589,1.45410341187698e-07
1.099999913849462,1.445827240433475e-07
1.099999913745849,1.437640230233382e-07
1.099999913641749,1.429541222594373e-07
1.099999913537159,1.421529076874832e-07
1.099999913432077,1.413602669144099e-07
1.099999913326501,1.405760891867544e-07
1.099999913220431,1.398002653416587e-07
1.099999913113862,1.390326878011711e-07
1.099999913006794,1.382732506402807e-07
1.099999912899225,1.375218493465197e-07
1.099999912791152,1.367783810942069e-07
1.099999912682574,1.36042744390637e-07
1.099999912573488,1.353148392963202e-07
1.099999912463893,1.345945673688847e-07
1.099999912353787,1.338818314803704e-07
1.099999912243167,1.331765359464892e-07
1.099999912132031,1.324785865858439e-07
1.099999912020379,1.31787890421346e-07
1.099999911908206,1.311043558986205e-07
1.099999911795513,1.304278927176133e-07
1.099999911682295,1.297584120062649e-07
1.099999911568553,1.290958260211093e-07
